brand_shades,brand_short,product,product_short,hex,H,S,V,L,group,H_was_missing,S_was_missing,V_was_missing,L_was_missing,group_was_missing,brand_was_missing,brand_short_was_missing,product_was_missing,product_short_was_missing,hex_was_missing,brand_all,product_line,url,description,imgSrc,imgAlt,name,specific,colorspace,hue,sat,lightness,brand_missing,product_missing,url_missing,description_missing,imgSrc_missing,imgAlt_missing,name_missing,specific_missing,colorspace_missing,hex_missing,hue_missing,sat_missing,lightness_missing,approx_release_date,approx_release_date_dt,release_year,brand_shades_missing,brand_short_missing,product_shades_missing,product_short_missing,H_missing,S_missing,V_missing,L_missing,group_missing,H_was_missing_missing,S_was_missing_missing,V_was_missing_missing,L_was_missing_missing,group_was_missing_missing,brand_was_missing_missing,brand_short_was_missing_missing,product_was_missing_missing,product_short_was_missing_missing,hex_was_missing_missing,product_line_missing,brand_missing_missing,product_missing_missing,url_missing_missing,description_missing_missing,imgSrc_missing_missing,imgAlt_missing_missing,name_missing_missing,specific_missing_missing,colorspace_missing_missing,hex_missing_missing,hue_missing_missing,sat_missing_missing,lightness_missing_missing,approx_release_date_missing,approx_release_date_dt_missing,release_year_missing
,,,,#B87E55,,,,,,,,,,,,,,,,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,350 for tan skin with cool neutral undertones,/productimages/sku/s2413656+sw.jpg,350 0.32 oz/ 9.1 g,Neutral,350,RGB,24.8484848484848,0.410788381742739,0.527450980392157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05/21,2021-05-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#B87F54,,,,,,,,,,,,,,,,BLK/OPL,TRUE COLOR Pore Perfecting Crème Powder Foundation,https://www.ulta.com/true-color-pore-perfecting-creme-powder-foundation?productId=pimprod2022204,Truly Topaz,https://images.ulta.com/is/image/Ulta/2579250sw?$50px$,Truly Topaz,Truly Topaz,2,RGB,25.8,0.413223140495868,0.525490196078431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03/21,2021-03-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#B87F54,,,,,,,,,,,,,,,,BLK/OPL,TRUE COLOR Mineral Matte Crème Powder Foundation SPF 15,https://www.ulta.com/true-color-mineral-matte-creme-powder-foundation-spf-15?productId=pimprod2022221,Truly Topaz,https://images.ulta.com/is/image/Ulta/2578384sw?$50px$,Truly Topaz,Truly Topaz,2,RGB,25.8,0.413223140495868,0.525490196078431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/21,2021-02-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#B8805F,,,,,,,,,,,,,,,,HOURGLASS,Veil Fluid Makeup,https://www.ulta.com/veil-fluid-makeup?productId=pimprod2020482,"No. 5 Warm Beige (medium deep, golden undertone) OUT OF STOCK",https://images.ulta.com/is/image/Ulta/2575811sw?$50px$,"No. 5 Warm Beige (medium deep, golden undertone)",Warm Beige,No. 5,RGB,22.247191011236,0.385281385281385,0.547058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11/20,2020-11-01,2020.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#B8845B,,,,,,,,,,,,,,,,PÜR,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,Tan TN6 (tan skin w/ neutral or golden undertones),https://images.ulta.com/is/image/Ulta/2236108sw?$50px$,Tan TN6 (tan skin w/ neutral or golden undertones),Tan,TN6,RGB,26.4516129032258,0.395744680851064,0.53921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03/21,2021-03-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#B88558,,,,,,,,,,,,,,,,KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,https://www.ulta.com/true-portrait-medium-coverage-shake-foundation?productId=pimprod2018125,Tan 060 (medium-tan golden with neutral undertone),https://images.ulta.com/is/image/Ulta/2570594sw?$50px$,Tan 060 (medium-tan golden with neutral undertone),Tan,060,RGB,28.125,0.403361344537815,0.533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#B8875E,,,,,,,,,,,,,,,,NYX Professional Makeup,Total Control Pro Drop Foundation,https://www.ulta.com/total-control-pro-drop-foundation?productId=pimprod2022024,Golden,https://images.ulta.com/is/image/Ulta/2565854sw?$50px$,Golden,Golden,2,RGB,27.3333333333333,0.387931034482759,0.545098039215686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#B8876C,,,,,,,,,,,,,,,,Bite Beauty,Changemaker Supercharged Micellar Foundation,https://www.sephora.com/product/bite-beauty-changemaker-supercharged-micellar-foundation-vegan-P454740?icid2=products%20grid:p454740,T125 tan with neutral undertone,/productimages/sku/s2253243+sw.jpg,T125 1 oz/ 30 mL Clean at Sephora,Neutral,T125,RGB,21.3157894736842,0.348623853211009,0.572549019607843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/21,2021-10-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#B88C6A,,,,,,,,,,,,,,,,Anastasia Beverly Hills,Luminous Foundation,https://www.ulta.com/luminous-foundation?productId=pimprod2008586,320N (medium skin with a neutral pink undertone),https://images.ulta.com/is/image/Ulta/2551425sw?$50px$,320N (medium skin with a neutral pink undertone),Neutral,320N,RGB,26.1538461538462,0.354545454545455,0.568627450980392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#B88F61,,,,,,,,,,,,,,,,Catrice,HD Liquid Coverage Foundation,https://www.ulta.com/hd-liquid-coverage-foundation?productId=xlsImpprod16021093,Natural Beige 035 OUT OF STOCK,https://images.ulta.com/is/image/Ulta/2545709sw?$50px$,Natural Beige 035,Natural Beige,035,RGB,31.7241379310345,0.379912663755459,0.550980392156863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05/21,2021-05-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#B89158,,,,,,,,,,,,,,,,Estée Lauder,Double Wear Maximum Cover Camouflage Makeup for Face and Body SPF 15,https://www.ulta.com/double-wear-maximum-cover-camouflage-makeup-face-body-spf-15?productId=xlsImpprod16501415,3W1 Tawny,https://images.ulta.com/is/image/Ulta/2511726sw?$50px$,3W1 Tawny,Tawny,3W1,RGB,35.625,0.403361344537815,0.533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/20,2020-10-01,2020.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#B8926B,,,,,,,,,,,,,,,,Morphe,Fluidity Full-Coverage Foundation,https://www.ulta.com/fluidity-full-coverage-foundation?productId=pimprod2003463,F2.60 Neutral (medium w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2541932sw?$50px$,F2.60 Neutral (medium w/ neutral undertones),Neutral,F2.60,RGB,30.3896103896104,0.351598173515982,0.570588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#B89575,,,,,,,,,,,,,,,,Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,40CP (light-medium cool w/ rosy undertone),https://images.ulta.com/is/image/Ulta/2549525sw?$50px$,40CP (light-medium cool w/ rosy undertone),Neutral,40CP,RGB,28.6567164179104,0.320574162679426,0.590196078431373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#B9703E,,,,,,,,,,,,,,,,Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,Praline (medium tan with golden undertones),https://images.ulta.com/is/image/Ulta/2566741sw?$50px$,Praline (medium tan with golden undertones),Praline,2,RGB,24.390243902439,0.497975708502024,0.484313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#B9773D,,,,,,,,,,,,,,,,beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,4.05 Warm deep with warm undertones,/productimages/sku/s2172963+sw.jpg,4.05 Warm,Warm,4.05,RGB,28.0645161290323,0.504065040650406,0.482352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/24,2024-04-01,2024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#B97A4E,,,,,,,,,,,,,,,,Beauty Bakerie,InstaBake Aqua Glass Foundation,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084,317 Warm,https://images.ulta.com/is/image/Ulta/2552071sw?$50px$,317 Warm,Warm,317,RGB,24.6728971962617,0.433198380566802,0.515686274509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#B98055,,,,,,,,,,,,,,,,BLK/OPL,TRUE COLOR Skin Perfecting Stick Foundation SPF 15,https://www.ulta.com/true-color-skin-perfecting-stick-foundation-spf-15?productId=pimprod2022198,Truly Topaz,https://images.ulta.com/is/image/Ulta/2579236sw?$50px$,Truly Topaz,Truly Topaz,2,RGB,25.8,0.416666666666667,0.529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03/21,2021-03-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#B9815C,,,,,,,,,,,,,,,,MAKE UP FOR EVER,Ultra HD Invisible Cover Stick Foundation,https://www.sephora.com/product/ultra-hd-invisible-cover-stick-foundation-P398775?icid2=products%20grid:p398775,Y445 - Amber for darker tan skin with neutral undertones,/productimages/sku/s1713262+sw.jpg,Y445 - Amber 0.44 oz/ 12.5 g,Neutral,Y445,RGB,23.8709677419355,0.399141630901288,0.543137254901961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/24,2024-04-01,2024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#B98162,,,,,,,,,,,,,,,,CoverGirl,TruBlend Matte Made Liquid Foundation,https://www.ulta.com/trublend-matte-made-liquid-foundation?productId=pimprod2000386,Soft Honey T20,https://images.ulta.com/is/image/Ulta/2537289sw?$50px$,Soft Honey T20,Soft Honey,T20,RGB,21.3793103448276,0.383259911894273,0.554901960784314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#B98263,,,,,,,,,,,,,,,,Dermablend,Leg and Body Makeup,https://www.ulta.com/leg-body-makeup?productId=xlsImpprod16041799,45N Medium Bronze,https://images.ulta.com/is/image/Ulta/2509388sw?$50px$,45N Medium Bronze,Medium Bronze,45N,RGB,21.6279069767442,0.380530973451327,0.556862745098039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03/21,2021-03-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#B9845A,,,,,,,,,,,,,,,,MAC,Studio Fix Fluid SPF 15 Foundation,https://www.ulta.com/studio-fix-fluid-spf-15-foundation?productId=xlsImpprod15921238,NW45 (medium mahogany w/ rosy undertones for medium to dark skin),https://images.ulta.com/is/image/Ulta/2510772sw?$50px$,NW45 (medium mahogany w/ rosy undertones for medium to dark skin),Neutral,NW45,RGB,26.5263157894737,0.404255319148936,0.53921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/21,2021-04-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#B9845C,,,,,,,,,,,,,,,,Morphe,Fluidity Full-Coverage Foundation,https://www.ulta.com/fluidity-full-coverage-foundation?productId=pimprod2003463,F2.110 Neutral (medium w/ slightly golden undertones),https://images.ulta.com/is/image/Ulta/2541962sw?$50px$,F2.110 Neutral (medium w/ slightly golden undertones),Neutral,F2.110,RGB,25.8064516129032,0.399141630901288,0.543137254901961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#B9845E,,,,,,,,,,,,,,,,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994,Neutral Tan (medium light w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2546630sw?$50px$,Neutral Tan (medium light w/ neutral undertone),Neutral Tan,2,RGB,25.0549450549451,0.393939393939394,0.547058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#B98662,,,,,,,,,,,,,,,,Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,https://www.sephora.com/product/rare-beauty-by-selena-gomez-liquid-touch-weightless-foundation-P49848448?icid2=products%20grid:p49848448,410N medium deep with neutral peach undertones,/productimages/sku/s2361442+sw.jpg,410N 1 oz/ 30 mL,Neutral,410N,RGB,24.8275862068966,0.383259911894273,0.554901960784314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06/25,2025-06-01,2025.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#B98B6F,,,,,,,,,,,,,,,,Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,https://www.sephora.com/product/power-fabric-longwear-high-cover-foundation-spf-25-P416785?icid2=products%20grid:p416785,9 tan with a pink undertone,/productimages/sku/s1919570+sw.jpg,9 1 oz/ 30 mL allure 2018 Best of Beauty Award Winner,Neutral,9,RGB,22.7027027027027,0.345794392523365,0.580392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/21,2021-10-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#B98C4B,,,,,,,,,,,,,,,,Estée Lauder,Double Wear Stay-in-Place Makeup,https://www.ulta.com/double-wear-stay-in-place-makeup?productId=xlsImpprod14641507,5W1 Bronze (warm undertone golden),https://images.ulta.com/is/image/Ulta/2309430sw?$50px$,5W1 Bronze (warm undertone golden),Bronze,5W1,RGB,35.4545454545455,0.44,0.509803921568627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/21,2021-04-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#B98E6A,,,,,,,,,,,,,,,,NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,Soft Beige (medium w/ light undertone)  selected,https://images.ulta.com/is/image/Ulta/2531965sw?$tn$,Soft Beige (medium w/ light undertone),Soft Beige,2,RGB,27.3417721518987,0.360730593607306,0.570588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#B99371,,,,,,,,,,,,,,,,Anastasia Beverly Hills,Luminous Foundation,https://www.ulta.com/luminous-foundation?productId=pimprod2008586,315N (medium skin with a neutral beige undertone),https://images.ulta.com/is/image/Ulta/2551435sw?$50px$,315N (medium skin with a neutral beige undertone),Neutral,315N,RGB,28.3333333333333,0.339622641509434,0.584313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#B9946A,,,,,,,,,,,,,,,,Burt's Bees,Mattifying Powder Foundation,https://www.ulta.com/mattifying-powder-foundation?productId=xlsImpprod16781002,Nutmeg (tan to dark skin tones w/warm undertones),https://images.ulta.com/is/image/Ulta/2518243sw?$50px$,Nutmeg (tan to dark skin tones w/warm undertones),Nutmeg,2,RGB,31.8987341772152,0.360730593607306,0.570588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#BA754C,,,,,,,,,,,,,,,,Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"CN 113 Sepia (medium, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2533239sw?$50px$,"CN 113 Sepia (medium, cool-neutral undertones)",Sepia,CN 113,RGB,22.3636363636364,0.443548387096774,0.513725490196078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/21,2021-02-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#BA7731,,,,,,,,,,,,,,,,L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,https://www.ulta.com/infallible-pro-matte-liquid-longwear-foundation?productId=xlsImpprod11861081,Carmel Beige 108,https://images.ulta.com/is/image/Ulta/2283488sw?$50px$,Carmel Beige 108,Carmel Beige,108,RGB,30.6569343065693,0.582978723404255,0.46078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/21,2021-04-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#BA7A4C,,,,,,,,,,,,,,,,Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"WN 110 Chestnut (medium, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2533238sw?$50px$,"WN 110 Chestnut (medium, warm-neutral undertones)",Chestnut,WN 110,RGB,25.0909090909091,0.443548387096774,0.513725490196078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/21,2021-02-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#BA7B4D,,,,,,,,,,,,,,,,Dose Of Colors,Meet Your Hue Foundation,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052,125 Medium Tan (medium tan w/ cool peach undertones),https://images.ulta.com/is/image/Ulta/2553449sw?$50px$,125 Medium Tan (medium tan w/ cool peach undertones),Medium Tan,125,RGB,25.3211009174312,0.441295546558705,0.515686274509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
